Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureTreeSize,measureNumLeaves,measureOutOfBagError,measureAttributesUsed,measureNumIterations
klienci6,3,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,45.0,55.0,0.0,45.0,55.0,0.0,-0.01626016260162597,0.4053509987248575,0.4537075012676175,100.06705689524324,100.82153713767077,143.9116468080738,146.9312837963625,-3.0196369882886813,1.439116468080738,1.4693128379636249,-0.030196369882886813,2.215926164345673,0.022159261643456732,1.5397823689009125,0.851063829787234,40.0,0.8679245283018868,46.0,0.1320754716981132,7.0,0.14893617021276595,7.0,0.46511627906976744,0.851063829787234,0.6015037593984962,-0.02425209066604224,0.49337615415495784,0.46711486462847174,0.45,0.4654655119084442,0.5345344880915558,0.55,NaN,0.45,NaN,NaN,0.49357951071436285,0.40077170159113684,NaN,0.45,0.085,0.0,0.09375,0.0,93.75,0.0,8715.0,93853.0,13053.0,99.0,99.33333333333331,?,5.0,?,?,?,?,?
klienci6,3,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,49.0,51.0,0.0,49.0,51.0,0.0,0.05063291139240506,0.401751838634998,0.4502981211090224,98.83270349275442,99.67238767950484,145.33595685409097,144.11688845698123,1.2190683971097371,1.4533595685409098,1.4411688845698123,0.012190683971097372,3.708296542528912,0.03708296542528912,2.5515341301614924,0.9574468085106383,45.0,0.8867924528301887,47.0,0.11320754716981132,6.0,0.0425531914893617,2.0,0.4891304347826087,0.9574468085106383,0.6474820143884892,0.12998310195233453,0.5345242874347651,0.4884063057306618,0.49,0.4413085818624468,0.5586914181375533,0.51,NaN,0.49,NaN,NaN,0.5202169274283055,0.404412195577469,NaN,0.49,0.1,0.0,0.078125,0.0,78.125,0.0,8956.0,93853.0,13053.0,100.0,98.66666666666669,?,5.0,?,?,?,?,?
klienci6,3,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,38.0,62.0,0.0,38.0,62.0,0.0,-0.10241820768136554,0.41668053768053753,0.4774372847727271,102.50522853038305,105.6795751741455,145.33595685409097,1227.358984254523,-1082.023027400432,1.4533595685409098,12.27358984254523,-10.82023027400432,0.3519366599556376,0.0035193665995563762,0.24215388096213655,0.574468085106383,27.0,0.6981132075471698,37.0,0.3018867924528302,16.0,0.425531914893617,20.0,0.421875,0.574468085106383,0.4864864864864865,-0.12856495891034647,0.4425933360096347,0.4373980439339006,0.38,0.4813390139987827,0.5186609860012174,0.62,NaN,0.38,NaN,NaN,0.45674941820915826,0.37085200345532887,NaN,0.38,0.116,0.0,0.125,0.0,125.0,0.0,11704.0,93853.0,13053.0,98.0,96.33333333333334,?,10.0,?,?,?,?,?
klienci6,4,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,42.0,58.0,0.0,42.0,58.0,0.0,-0.05053432349212105,0.4129316562168085,0.4679271016217203,101.5829873493767,103.57451939555217,145.33595685409125,1223.3793874243602,-1078.0434305702688,1.4533595685409124,12.233793874243602,-10.780434305702688,0.4415589934494626,0.004415589934494626,0.3038195110193975,0.7446808510638298,35.0,0.8113207547169812,43.0,0.18867924528301888,10.0,0.2553191489361702,12.0,0.44871794871794873,0.7446808510638298,0.56,-0.08029020791018392,0.46346848655158573,0.45297514608631734,0.42,0.4688919122122373,0.5311080877877628,0.58,0.3375641025641026,0.42,0.35336949152542374,-0.06290584310122176,0.4749639647703269,0.37795589719772943,0.2657627118644068,0.42,0.069,0.0,0.03125,0.0,31.25,0.0,10142.0,93853.0,13053.0,98.0,96.66666666666666,?,7.0,?,?,?,?,?
klienci6,4,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,44.0,56.0,0.0,44.0,56.0,0.0,-0.02865540044085232,0.4070898820898823,0.45961214453813976,100.14588545055331,101.734023983464,145.33595685409125,1217.8882812947174,-1072.5523244406263,1.4533595685409124,12.178882812947174,-10.725523244406263,2.312003172339003,0.023120031723390028,1.5907991541694793,0.8297872340425532,39.0,0.8490566037735849,45.0,0.1509433962264151,8.0,0.1702127659574468,8.0,0.4642857142857143,0.8297872340425532,0.5954198473282444,-0.026233409540284226,0.4921718185467684,0.46599295147259195,0.44,0.46647595861229463,0.5335240413877055,0.56,NaN,0.44,NaN,NaN,0.4857638287207762,0.38406960180623967,NaN,0.44,0.069,0.0,0.078125,0.0,78.125,0.0,8875.0,93853.0,13053.0,99.0,97.0,?,5.0,?,?,?,?,?
klienci6,4,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,50.0,50.0,0.0,50.0,50.0,0.0,0.061913696060037486,0.40454379805252694,0.4538182117538796,100.00631012960811,101.00351724880015,143.59181500889187,145.93680163327912,-2.3449866243872464,1.4359181500889187,1.4593680163327911,-0.023449866243872464,1.5978592657146353,0.015978592657146354,1.1127787928690007,0.8958333333333334,43.0,0.8461538461538461,44.0,0.15384615384615385,8.0,0.10416666666666667,5.0,0.4942528735632184,0.8958333333333334,0.6370370370370371,0.07380199337805907,0.5186298076923077,0.492104933927594,0.5,0.44292803970223327,0.5570719602977667,0.5,NaN,0.5,NaN,NaN,0.5278189018408448,0.40842539923131055,NaN,0.5,0.08,0.0,0.078125,0.0,78.125,0.0,8178.0,93853.0,13053.0,100.0,100.0,?,4.0,?,?,?,?,?
klienci6,4,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,50.0,50.0,0.0,50.0,50.0,0.0,0.05482041587901706,0.40185908912059765,0.44944477894395696,99.34262961999025,100.0301493124489,143.59181500889187,1213.754965261191,-1070.1631502522991,1.4359181500889187,12.137549652611911,-10.701631502522991,2.5921199686955867,0.025921199686955866,1.805200365031301,0.9583333333333334,46.0,0.8653846153846154,45.0,0.1346153846153846,7.0,0.041666666666666664,2.0,0.5054945054945055,0.9583333333333334,0.6618705035971223,0.1622645850472764,0.5464743589743589,0.5046342546342546,0.5,0.446029776674938,0.5539702233250621,0.5,NaN,0.5,NaN,NaN,0.5288455767788101,0.41146389800675515,NaN,0.5,0.072,0.0,0.0625,0.0,62.5,0.0,8082.0,93853.0,13053.0,99.0,99.66666666666669,?,4.0,?,?,?,?,?
klienci6,4,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,44.0,56.0,0.0,44.0,56.0,0.0,-0.04283054003724399,0.4065242435253416,0.4548976874031103,100.49589134455327,101.2437694787302,143.59181500889187,146.08995362331822,-2.4981386144263524,1.4359181500889187,1.4608995362331822,-0.024981386144263526,0.9371491613877788,0.009371491613877788,0.6526480366097094,0.8125,39.0,0.8461538461538461,44.0,0.15384615384615385,8.0,0.1875,9.0,0.46987951807228917,0.8125,0.5954198473282443,-0.04476035153346956,0.48878205128205127,0.4730018559084824,0.44,0.4797022332506203,0.5202977667493797,0.56,NaN,0.44,NaN,NaN,0.4839402158231866,0.3944688677263764,NaN,0.44,0.041,0.0,0.046875,0.0,46.875,0.0,8259.0,93853.0,13053.0,100.0,99.66666666666669,?,4.0,?,?,?,?,?
klienci6,4,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.005628517823639677,0.4040720880512009,0.4559644320878679,99.88969982211866,101.48118825650593,143.59181500889187,145.91658782627505,-2.3247728173831774,1.4359181500889187,1.4591658782627506,-0.023247728173831774,2.6593218633276097,0.026593218633276097,1.8520010093631953,0.875,42.0,0.8653846153846154,45.0,0.1346153846153846,7.0,0.125,6.0,0.4827586206896552,0.875,0.6222222222222222,0.014284256782850143,0.5030048076923077,0.4822869238910924,0.47,0.4644168734491316,0.5355831265508685,0.53,NaN,0.47,NaN,NaN,0.506920552253448,0.39674605952882636,NaN,0.47,0.033,0.0,0.03125,0.0,31.25,0.0,9382.0,93853.0,13053.0,100.0,99.0,?,6.0,?,?,?,?,?
klienci6,4,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,45.0,55.0,0.0,45.0,55.0,0.0,-0.024208566108007475,0.4052789201539204,0.4593133693899445,100.18803791584287,102.22654055351532,143.59181500889187,148.46237628517372,-4.8705612762818475,1.4359181500889187,1.4846237628517371,-0.04870561276281848,2.449688745815921,0.02449688745815921,1.7060086228899782,0.8125,39.0,0.8461538461538461,44.0,0.15384615384615385,8.0,0.1875,9.0,0.46987951807228917,0.8125,0.5954198473282443,-0.04476035153346956,0.4813701923076923,0.4710933756400631,0.45,0.4735732009925558,0.5264267990074442,0.55,NaN,0.45,NaN,NaN,0.49509557677881005,0.3956030086999088,NaN,0.45,0.051,0.0,0.046875,0.0,46.875,0.0,9949.0,93853.0,13053.0,100.0,99.0,?,7.0,?,?,?,?,?
klienci6,4,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.01303538175046546,0.40450012210012154,0.45934458802673456,99.99551310129502,102.2334886927434,143.59181500889187,150.72057218936774,-7.128757180475873,1.4359181500889187,1.5072057218936774,-0.07128757180475873,2.7938773780718638,0.02793877378071864,1.945707962462104,0.8333333333333334,40.0,0.8269230769230769,43.0,0.17307692307692307,9.0,0.16666666666666666,8.0,0.4819277108433735,0.8333333333333334,0.6106870229007634,0.008525781244470393,0.5010016025641025,0.48124889000135557,0.47,0.4582133995037221,0.5417866004962779,0.53,NaN,0.47,NaN,NaN,0.5019642651047377,0.39784503248244085,NaN,0.47,0.113,0.0,0.109375,0.0,109.375,0.0,9981.0,93853.0,13053.0,98.0,97.66666666666669,?,7.0,?,?,?,?,?
klienci6,4,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,45.0,55.0,0.0,45.0,55.0,0.0,-0.031507876969242274,0.4064633809304474,0.45266920144174455,100.34166535508712,100.5908092256089,143.91164680807412,145.1467716587033,-1.2351248506291768,1.4391164680807413,1.451467716587033,-0.012351248506291768,-0.16275562757618423,-0.0016275562757618422,-0.11309413184135202,0.9574468085106383,45.0,0.9622641509433962,51.0,0.03773584905660377,2.0,0.0425531914893617,2.0,0.46875,0.9574468085106383,0.6293706293706293,-0.012269553823333808,0.49759132878362106,0.46880319148936167,0.45,0.4778379214351995,0.5221620785648006,0.55,NaN,0.45,NaN,NaN,0.47770894625914445,0.3902375,NaN,0.45,0.023,0.0,0.015625,0.0,15.625,0.0,7040.0,93853.0,13053.0,100.0,100.0,?,2.0,?,?,?,?,?
klienci6,4,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,50.0,50.0,0.0,50.0,50.0,0.0,0.09796139274760962,0.3999920418588597,0.4553318036841821,98.7441169165682,101.18248480980961,143.91164680807412,148.45484934730158,-4.543202539227451,1.4391164680807413,1.4845484934730158,-0.04543202539227451,4.794461699300131,0.04794461699300131,3.331531398354576,0.8297872340425532,39.0,0.7547169811320755,40.0,0.24528301886792453,13.0,0.1702127659574468,8.0,0.4936708860759494,0.8297872340425532,0.6190476190476191,0.09198807905004462,0.5248896025692493,0.4884879929820387,0.5,0.40435480042296384,0.5956451995770362,0.5,0.4703586497890296,0.5,0.44147869674185464,0.11613428906419694,0.5426178615872651,0.44701937312768925,0.3350041771094402,0.5,0.072,0.0,0.0625,0.0,62.5,0.0,10470.0,93853.0,13053.0,99.0,97.00000000000004,?,8.0,?,?,?,?,?
klienci6,5,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,43.0,57.0,0.0,43.0,57.0,0.0,-0.061057334326135505,0.409581215087355,0.457521656055928,101.1113501195275,101.66910731793907,143.91164680807407,147.7215079134765,-3.809861105402433,1.4391164680807407,1.477215079134765,-0.03809861105402433,-0.5166607657342415,-0.005166607657342415,-0.3590124754970524,0.8936170212765957,42.0,0.9245283018867925,49.0,0.07547169811320754,4.0,0.10638297872340426,5.0,0.46153846153846156,0.8936170212765957,0.6086956521739131,-0.05390907878379707,0.4839421918908069,0.4623865192558202,0.43,0.485675842870399,0.514324157129601,0.57,NaN,0.43,NaN,NaN,0.4621487890144513,0.3862462544655476,NaN,0.43,0.031,0.0,0.03125,0.0,31.25,0.0,8146.0,93853.0,13053.0,100.0,100.0,?,4.0,?,?,?,?,?
klienci6,5,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.05316824471959214,0.4023186049821303,0.4543106225094153,99.31846439605901,100.9555609536944,143.91164680807407,149.02169634564333,-5.110049537569267,1.4391164680807407,1.4902169634564333,-0.051100495375692674,4.055632355744471,0.040556323557444714,2.818140467222374,0.8085106382978723,38.0,0.7169811320754716,38.0,0.2830188679245283,15.0,0.19148936170212766,9.0,0.5,0.8085106382978723,0.6178861788617885,0.10696349039649033,0.5417503010839021,0.49484521599896286,0.48,0.42648932879678314,0.5735106712032167,0.52,NaN,0.48,NaN,NaN,0.516877692977219,0.4099381296183742,NaN,0.48,0.038,0.0,0.03125,0.0,31.25,0.0,9283.0,93853.0,13053.0,97.0,96.0,?,6.0,?,?,?,?,?
klienci6,5,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,45.0,55.0,0.0,45.0,55.0,0.0,-0.018518518518518535,0.4076466977296846,0.4593318819807184,100.77337057870837,102.23066078653622,143.59181500889167,149.1013130662784,-5.509498057386736,1.4359181500889167,1.491013130662784,-0.05509498057386736,1.8208539459664244,0.018208539459664243,1.2680764191563922,0.7916666666666666,38.0,0.8076923076923077,42.0,0.19230769230769232,10.0,0.20833333333333334,10.0,0.475,0.7916666666666666,0.5937499999999999,-0.02001601922563589,0.48357371794871795,0.474213551582249,0.45,0.46736972704714647,0.5326302729528536,0.55,NaN,0.45,NaN,NaN,0.4847447919672226,0.38923704110033164,NaN,0.45,0.032,0.0,0.03125,0.0,31.25,0.0,10015.0,93853.0,13053.0,99.0,98.33333333333336,?,7.0,?,?,?,?,?
klienci6,5,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,50.0,50.0,0.0,50.0,50.0,0.0,0.043977055449330824,0.40051126178785756,0.4465043816786285,99.00943643080271,99.37572324885146,143.59181500889167,142.34758783412724,1.2442271747644327,1.4359181500889167,1.4234758783412724,0.012442271747644326,2.098536238442651,0.020985362384426512,1.4614595116808733,1.0,48.0,0.9423076923076923,49.0,0.057692307692307696,3.0,0.0,0.0,0.4948453608247423,1.0,0.6620689655172414,0.1689638151108457,0.5288461538461539,0.4948453608247423,0.5,0.45843672456575674,0.5415632754342432,0.5,NaN,0.5,NaN,NaN,0.5159204224132956,0.4096373378217266,NaN,0.5,0.031,0.0,0.03125,0.0,31.25,0.0,7768.0,93853.0,13053.0,100.0,100.0,?,3.0,?,?,?,?,?
klienci6,5,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.026217228464419394,0.40416421571458805,0.45105925949766507,99.91247448266364,100.38947428053271,143.59181500889167,144.77814652496724,-1.186331516075569,1.4359181500889167,1.4477814652496723,-0.01186331516075569,1.5943635786790373,0.015943635786790374,1.1103443316600665,0.875,42.0,0.8461538461538461,44.0,0.15384615384615385,8.0,0.125,6.0,0.4883720930232558,0.875,0.6268656716417911,0.04153335005606497,0.5140224358974359,0.48728306438854607,0.48,0.4551861042183623,0.5448138957816377,0.52,NaN,0.48,NaN,NaN,0.5036887587281436,0.39936185730106,NaN,0.48,0.038,0.0,0.046875,0.0,46.875,0.0,7626.0,93853.0,13053.0,100.0,100.0,?,3.0,?,?,?,?,?
klienci6,5,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,51.0,49.0,0.0,51.0,49.0,0.0,0.0789473684210526,0.39538611261896933,0.4463987018123489,97.74246049466984,99.35220273354342,143.59181500889167,141.58610349245706,2.0057115164346158,1.4359181500889167,1.4158610349245706,0.02005711516434616,5.958949678119982,0.05958949678119982,4.149922944947095,0.9166666666666666,44.0,0.8461538461538461,44.0,0.15384615384615385,8.0,0.08333333333333333,4.0,0.5,0.9166666666666666,0.6470588235294118,0.10840727259799848,0.5326522435897436,0.4983993443203969,0.51,0.4367990074441687,0.5632009925558313,0.49,NaN,0.51,NaN,NaN,0.5406111864504588,0.4261251196172248,NaN,0.51,0.078,0.0,0.0625,0.0,62.5,0.0,10920.0,93853.0,13053.0,100.0,98.33333333333331,?,8.0,?,?,?,?,?
klienci6,5,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,46.0,54.0,0.0,46.0,54.0,0.0,-0.013133208255159488,0.4046037931646764,0.4552664941011551,100.02114137858725,101.32585250828399,143.59181500889167,145.98631358944223,-2.394498580550561,1.4359181500889167,1.4598631358944223,-0.02394498580550561,2.057592899305309,0.02057592899305309,1.4329458118332832,0.8541666666666666,41.0,0.8846153846153846,46.0,0.11538461538461539,6.0,0.14583333333333334,7.0,0.47126436781609193,0.8541666666666666,0.6074074074074075,-0.045233479812358784,0.48677884615384615,0.4731704054260127,0.46,0.4736476426799008,0.5263523573200992,0.54,NaN,0.46,NaN,NaN,0.49828625425587164,0.3924909198433555,NaN,0.46,0.047,0.0,0.046875,0.0,46.875,0.0,10142.0,93853.0,13053.0,100.0,99.33333333333331,?,7.0,?,?,?,?,?
klienci6,5,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,52.0,48.0,0.0,52.0,48.0,0.0,0.09433962264150951,0.39726112476112446,0.44411398513211087,98.2059777867105,98.84370744921095,143.59181500889167,141.10114078829477,2.490674220596901,1.4359181500889167,1.4110114078829477,0.024906742205969012,4.756074341152219,0.047560743411522194,3.312218277105633,0.9375,45.0,0.8653846153846154,45.0,0.1346153846153846,7.0,0.0625,3.0,0.5,0.9375,0.6521739130434783,0.12009611535381536,0.5370592948717948,0.4994831557331557,0.52,0.43377171215880894,0.5662282878411911,0.48,NaN,0.52,NaN,NaN,0.5420476513359109,0.43096858141858135,NaN,0.52,0.053,0.0,0.0625,0.0,62.5,0.0,8684.0,93853.0,13053.0,100.0,99.66666666666666,?,5.0,?,?,?,?,?
klienci6,5,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.0033847311019179543,0.40558210087220287,0.4525588378726367,99.77496469876498,100.17279180542381,145.3359568540913,145.33116817236507,0.004788681726239474,1.453359568540913,1.4533116817236507,4.7886817262394744E-5,0.9595654086943386,0.009595654086943385,0.6602395095232251,0.9787234042553191,46.0,0.9811320754716981,52.0,0.018867924528301886,1.0,0.02127659574468085,1.0,0.46938775510204084,0.9787234042553191,0.6344827586206897,-0.008586898925366368,0.4987956643918105,0.46940078158923143,0.47,0.46726110772976265,0.5327388922702374,0.53,NaN,0.47,NaN,NaN,0.5031341520174716,0.38917755102040813,NaN,0.47,0.032,0.0,0.03125,0.0,31.25,0.0,7152.0,93853.0,13053.0,100.0,99.33333333333334,?,2.0,?,?,?,?,?
klienci6,5,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.023840810963018565,0.4043607161859511,0.45042924573771603,99.47449874207626,99.70141179533567,145.3359568540913,144.3465302534443,0.9894266006469934,1.453359568540913,1.443465302534443,0.009894266006469934,1.5479021237063066,0.015479021237063066,1.0650510425718727,0.9787234042553191,46.0,0.9622641509433962,51.0,0.03773584905660377,2.0,0.02127659574468085,1.0,0.4742268041237113,0.9787234042553191,0.6388888888888888,0.04815601027633876,0.5082296266559615,0.47413687212107913,0.48,0.4583931832014607,0.5416068167985393,0.52,NaN,0.48,NaN,NaN,0.5134504672227991,0.39617353951890033,NaN,0.48,0.046,0.0,0.046875,0.0,46.875,0.0,7133.0,93853.0,13053.0,100.0,99.00000000000001,?,2.0,?,?,?,?,?
klienci6,6,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.030574198359433202,0.40364769187198996,0.4502242213213314,99.64656970194117,100.04749298480968,143.91164680807407,144.38336837039114,-0.47172156231707163,1.4391164680807407,1.4438336837039114,-0.004717215623170717,1.2944873448426553,0.012944873448426552,0.8995014465848145,0.9574468085106383,45.0,0.8867924528301887,47.0,0.11320754716981132,6.0,0.0425531914893617,2.0,0.4891304347826087,0.9574468085106383,0.6474820143884892,0.12998310195233453,0.5353271778402248,0.4883163737280296,0.48,0.4487596659449428,0.5512403340550572,0.52,NaN,0.48,NaN,NaN,0.504689934469389,0.3985108695652174,NaN,0.48,0.038,0.0,0.03125,0.0,31.25,0.0,7007.0,93853.0,13053.0,100.0,100.0,?,2.0,?,?,?,?,?
klienci6,6,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,47.0,53.0,0.0,47.0,53.0,0.0,0.01340282948622484,0.40490488006617076,0.4547445519101012,99.95692572166449,101.05198745989968,143.91164680807407,146.21601532644064,-2.304368518366573,1.4391164680807407,1.4621601532644064,-0.02304368518366573,2.047645470698413,0.02047645470698413,1.4228490300227257,0.9148936170212766,43.0,0.9056603773584906,48.0,0.09433962264150944,5.0,0.0851063829787234,4.0,0.4725274725274725,0.9148936170212766,0.6231884057971014,0.01610271184451081,0.502408671216379,0.4720380885578454,0.47,0.45762759047324464,0.5423724095267554,0.53,NaN,0.47,NaN,NaN,0.5061339816859566,0.3962467905110762,NaN,0.47,0.063,0.0,0.0625,0.0,62.5,0.0,8779.0,93853.0,13053.0,100.0,99.33333333333331,?,5.0,?,?,?,?,?
klienci6,6,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0200408145600002E7,900.0,100.0,48.0,52.0,0.0,48.0,52.0,0.0,0.03685867753287641,0.40429322503560683,0.4531089790259276,99.45789562490555,100.29456420406086,145.33595685409136,145.42100670141508,-0.08504984732371668,1.4533595685409137,1.454210067014151,-8.504984732371668E-4,3.1002221793042155,0.031002221793042156,2.1331418916632265,0.8936170212765957,42.0,0.8867924528301887,47.0,0.11320754716981132,6.0,0.10638297872340426,5.0,0.47191011235955055,0.8936170212765957,0.6176470588235293,0.010886059700402876,0.5030108390204737,0.47159922128705145,0.48,0.4474376141205113,0.5525623858794888,0.52,NaN,0.48,NaN,NaN,0.5144037091403817,0.39608735968274517,NaN,0.48,0.069,0.0,0.0625,0.0,62.5,0.0,8893.0,93853.0,13053.0,100.0,99.33333333333334,?,5.0,?,?,?,?,?
