"word";"in documents";"total";"in class (unknown)";"in class (food/beverage/hospitality)"
"pub";7;9;0.0;0.0
"publish";3;3;0.0;0.0
"pull";4;4;0.0;0.0
"punctual";7;7;0.0;0.0
"punjabi";4;4;0.0;0.0
"purchas";6;12;0.0;0.0
"purpos";6;6;0.0;0.0
"put";6;7;0.0;0.0
"qa";3;3;0.0;0.0
"qualif";48;54;0.0;0.0
"qualif_bachelor";3;3;0.0;0.0
"qualif_experi";4;4;0.0;0.0
"qualif_includ";3;3;0.0;0.0
"qualif_includ_minimum";3;3;0.0;0.0
"qualif_includ_minimum_care";3;3;0.0;0.0
"qualif_minimum";8;8;0.0;0.0
"qualif_minimum_year";5;5;0.0;0.0
"qualif_year";4;4;0.0;0.0
"qualif_year_experi";3;3;0.0;0.0
"qualifi";23;26;0.0;0.0
"qualifi_applic";4;4;0.0;0.0
"qualifi_candid";9;9;0.0;0.0
"qualifi_candid_contact";7;7;0.0;0.0
"qualifi_candid_contact_facil";3;3;0.0;0.0
"qualiti";44;46;0.0;0.0
"qualiti_assur";3;3;0.0;0.0
"qualiti_servic";3;3;0.0;0.0
"quantiti";7;7;0.0;0.0
"quantiti_materi";3;3;0.0;0.0
"quantiti_materi_quickli";3;3;0.0;0.0
"quantiti_materi_quickli_effici";3;3;0.0;0.0
"question";7;7;0.0;0.0
"quick";6;6;0.0;0.0
"quick_learner";3;3;0.0;0.0
"quickli";13;13;0.0;0.0
"quickli_effici";3;3;0.0;0.0
"quickli_effici_amen";3;3;0.0;0.0
"quickli_effici_amen_amix";3;3;0.0;0.0
"quot";15;16;0.0;0.0
"quot_job";3;3;0.0;0.0
"r";3;3;0.0;0.0
"rail";3;3;0.0;0.0
"rang";16;17;0.0;0.0
"rapidli";7;7;0.0;0.0
"rapidli_grow";5;5;0.0;0.0
"rare";3;3;0.0;0.0
"rate";16;16;0.0;0.0
"rd";4;5;0.0;0.0
"reach";3;3;0.0;0.0
"read";21;24;0.0;0.0
"read_write";8;8;0.0;0.0
"read_write_speak";3;3;0.0;0.0
"readi";9;10;0.0;0.0
"realtor";3;3;0.0;0.0
"reason";4;5;0.0;0.0
"receipt";3;4;0.0;0.0
"receiv";19;28;0.0;0.0
"receiv_product";3;3;0.0;0.0
"recent";13;13;0.0;0.0
"recept";10;10;0.0;0.0
"recept_person";3;3;0.0;0.0
"recept_person_join";3;3;0.0;0.0
"recept_person_join_team";3;3;0.0;0.0
"receptionist";13;14;0.0;0.0
"receptionist_offic";3;3;0.0;0.0
"recogn";6;6;0.0;0.0
"recommend";9;9;0.0;0.0
"reconcili";6;6;0.0;0.0
"record";42;48;0.0;0.0
"record_check";13;13;0.0;0.0
"record_check_tb";3;3;0.0;0.0
"record_check_tb_test";3;3;0.0;0.0
"recreat";3;3;0.0;0.0
"recruit";21;23;0.0;0.0
"recruit_pleas";3;3;0.0;0.0
"recruit_pleas_t";3;3;0.0;0.0
"recruit_pleas_t_contact";3;3;0.0;0.0
"recruit_search";3;3;0.0;0.0
"recruit_search_firm";3;3;0.0;0.0
"recruit_search_firm_area";3;3;0.0;0.0
"recycl";4;9;0.0;0.0
"recycl_compani";3;3;0.0;0.0
"recycl_compani_bc";3;3;0.0;0.0
"recycl_compani_bc_famili";3;3;0.0;0.0
"recycl_vehicl";3;3;0.0;0.0
"recycl_vehicl_year";3;3;0.0;0.0
"recycl_vehicl_year_area";3;3;0.0;0.0
"red";6;6;0.0;0.0
"red_seal";6;6;0.0;0.0
"refer";23;23;0.0;0.0
"refer_food";3;3;0.0;0.0
"refer_food_safe";3;3;0.0;0.0
"referr";6;8;0.0;0.0
"refriger";3;10;0.0;0.0
"regard";11;11;0.0;0.0
"regist";9;15;0.0;0.0
"regist_massag";4;6;0.0;0.0
"regist_massag_therapist";4;6;0.0;0.0
"registr";4;4;0.0;0.0
"registr_bc";3;3;0.0;0.0
"registr_bc_care";3;3;0.0;0.0
"registr_bc_care_aid";3;3;0.0;0.0
"regul";5;9;0.0;0.0
"regular";13;13;0.0;0.0
"regularli";3;3;0.0;0.0
"relat";44;64;0.0;0.0
"relat_duti";3;4;0.0;0.0
"relat_equip";3;3;0.0;0.0
"relat_experi";11;11;0.0;0.0
"relat_experi_equival";4;4;0.0;0.0
"relat_experi_equival_combin";4;4;0.0;0.0
"relat_field";6;6;0.0;0.0
"relat_oper";3;3;0.0;0.0
"relationship";19;25;0.0;0.0
"relationship_client";3;3;0.0;0.0
"relax";4;4;0.0;0.0
"releas";3;3;0.0;0.0
"relev";15;18;0.0;0.0
"relev_experi";4;4;0.0;0.0
"reliabl";39;40;0.0;0.0
"reliabl_abl";3;3;0.0;0.0
"reliabl_flexibl";3;3;0.0;0.0
"reliabl_good";3;3;0.0;0.0
"reliabl_person";3;3;0.0;0.0
"remov";3;3;0.0;0.0
"render";6;10;0.0;0.0
"renov";4;4;0.0;0.0
"rent";4;5;0.0;0.0
"rep";5;5;0.0;0.0
"repair";18;30;0.0;0.0
"repair_mainten";3;3;0.0;0.0
"replac";7;7;0.0;0.0
"repli";23;25;0.0;0.0
"repli_ad";4;4;0.0;0.0
"repli_email";4;4;0.0;0.0
"repli_resum";4;4;0.0;0.0
"report";37;59;0.0;0.0
"report_store";4;4;0.0;0.0
"report_store_manag";4;4;0.0;0.0
"repres";10;13;0.0;0.0
"reput";4;4;0.0;0.0
"request";16;17;0.0;0.0
"requir";167;294;0.0;0.0
"requir_abil";5;5;0.0;0.0
"requir_educ";3;3;0.0;0.0
"requir_ensur";3;3;0.0;0.0
"requir_excel";5;5;0.0;0.0
"requir_experi";7;8;0.0;0.0
"requir_ideal";4;4;0.0;0.0
"requir_includ";4;4;0.0;0.0
"requir_includ_crimin";3;3;0.0;0.0
"requir_includ_crimin_record";3;3;0.0;0.0
"requir_interest";4;4;0.0;0.0
"requir_job";3;3;0.0;0.0
"requir_knowledg";3;3;0.0;0.0
"requir_minimum";9;9;0.0;0.0
"requir_minimum_year";6;6;0.0;0.0
"requir_minimum_year_commit";3;3;0.0;0.0
"requir_organ";3;3;0.0;0.0
"requir_part";4;4;0.0;0.0
"requir_part_time";3;3;0.0;0.0
"requir_perform";4;4;0.0;0.0
"requir_pleas";5;5;0.0;0.0
"requir_posit";9;9;0.0;0.0
"requir_qualif";5;5;0.0;0.0
"requir_requir";5;5;0.0;0.0
"requir_skill";9;9;0.0;0.0
"requir_specif";4;4;0.0;0.0
"requir_specif_individu";3;3;0.0;0.0
"requir_specif_individu_s";3;3;0.0;0.0
"requir_train";3;3;0.0;0.0
"requir_year";4;4;0.0;0.0
"requir_year_experi";3;3;0.0;0.0
"research";14;18;0.0;0.0
"resid";9;9;0.0;0.0
"residenti";12;19;0.0;0.0
"residenti_commerci";3;4;0.0;0.0
"residenti_set";3;6;0.0;0.0
"residenti_set_experi";3;3;0.0;0.0
"residenti_set_experi_development";3;3;0.0;0.0
"resolut";4;4;0.0;0.0
"resolv";7;8;0.0;0.0
"resourc";16;29;0.0;0.0
"respect";11;12;0.0;0.0
"respond";22;22;0.0;0.0
"respond_resum";4;4;0.0;0.0
"respons";81;102;0.0;0.0
"respons_includ";13;13;0.0;0.0
"respons_includ_limit";4;4;0.0;0.0
"respons_interact";3;3;0.0;0.0
"respons_manag";3;3;0.0;0.0
"respons_provid";3;3;0.0;0.0
"respons_sell";3;3;0.0;0.0
"respons_sell_retain";3;3;0.0;0.0
"respons_sell_retain_develop";3;3;0.0;0.0
"rest";3;3;0.0;0.0
"restaur";24;30;0.0;0.0
"restaur_experi";3;4;0.0;0.0
"result";12;13;0.0;0.0
"resum";196;218;0.0;0.0
"resum_attach";3;3;0.0;0.0
"resum_attent";3;3;0.0;0.0
"resum_avail";3;3;0.0;0.0
"resum_call";3;3;0.0;0.0
"resum_contact";4;4;0.0;0.0
"resum_cover";44;44;0.0;0.0
"resum_cover_letter";43;43;0.0;0.0
"resum_cover_letter_email";3;3;0.0;0.0
"resum_cover_letter_state";3;3;0.0;0.0
"resum_cover_letter_thank";3;3;0.0;0.0
"resum_cover_letter_victor";3;3;0.0;0.0
"resum_email";16;16;0.0;0.0
"resum_email_address";6;6;0.0;0.0
"resum_expect";3;3;0.0;0.0
"resum_includ";3;3;0.0;0.0
"resum_interview";3;3;0.0;0.0
"resum_look";4;4;0.0;0.0
"resum_look_forward";3;3;0.0;0.0
"resum_look_forward_hear";3;3;0.0;0.0
"resum_refer";3;3;0.0;0.0
"resum_resum";3;3;0.0;0.0
"resum_submiss";3;3;0.0;0.0
"retail";27;61;0.0;0.0
"retail_custom";3;3;0.0;0.0
"retail_industri";3;3;0.0;0.0
"retail_industri_knowledg";3;3;0.0;0.0
"retail_industri_knowledg_profession";3;3;0.0;0.0
"retail_manag";3;6;0.0;0.0
"retail_manag_experi";3;6;0.0;0.0
"retail_manag_experi_abil";3;3;0.0;0.0
"retail_manag_experi_enjoi";3;3;0.0;0.0
"retail_sale";7;14;0.0;0.0
"retail_sale_associ";3;6;0.0;0.0
"retail_sale_consult";3;3;0.0;0.0
"retail_store";3;3;0.0;0.0
"retain";5;5;0.0;0.0
"retain_develop";3;3;0.0;0.0
"retain_develop_team";3;3;0.0;0.0
"retain_develop_team_focus";3;3;0.0;0.0
"revenu";4;5;0.0;0.0
"review";16;19;0.0;0.0
"reward";16;19;0.0;0.0
"reward_offer";3;3;0.0;0.0
"reward_offer_fast";3;3;0.0;0.0
"reward_offer_fast_pace";3;3;0.0;0.0
"richmond";15;16;0.0;0.0
"risk";4;6;0.0;0.0
"river";4;4;0.0;0.0
"road";5;5;0.0;0.0
"robson";6;6;0.0;0.0
"robson_st";4;4;0.0;0.0
"role";45;52;0.0;0.0
"role_pleas";8;8;0.0;0.0
"role_pleas_visit";4;4;0.0;0.0
"role_pleas_visit_websit";3;3;0.0;0.0
"role_respons";3;3;0.0;0.0
"room";13;25;0.0;0.0
"rotat";4;4;0.0;0.0
"rout";3;5;0.0;0.0
"routin";4;7;0.0;0.0
"royal";5;11;0.0;0.0
"rrsp";4;4;0.0;0.0
"run";16;18;0.0;0.0
"s";107;186;0.0;0.0
"s_busi";3;3;0.0;0.0
"s_gym";3;5;0.0;0.0
"s_largest";7;7;0.0;0.0
"s_lead";7;7;0.0;0.0
"s_licens";10;10;0.0;0.0
"s_note";3;3;0.0;0.0
"s_note_written";3;3;0.0;0.0
"s_note_written_refer";3;3;0.0;0.0
"s_serv";3;3;0.0;0.0
"s_serv_asset";3;3;0.0;0.0
"s_serv_asset_includ";3;3;0.0;0.0
"safe";20;24;0.0;0.0
"safeti";20;20;0.0;0.0
"safeti_awar";3;3;0.0;0.0
"salari";37;43;0.0;0.0
"salari_benefit";5;5;0.0;0.0
"salari_expect";10;10;0.0;0.0
"salari_hour";3;3;0.0;0.0
"salari_hr";3;3;0.0;0.0
"sale";73;207;0.0;0.0
"sale_associ";8;11;0.0;0.0
"sale_chilliwack";3;3;0.0;0.0
"sale_chilliwack_facil";3;3;0.0;0.0
"sale_chilliwack_facil_water";3;3;0.0;0.0
"sale_consult";4;7;0.0;0.0
"sale_environ";4;7;0.0;0.0
"sale_experi";11;13;0.0;0.0
"sale_goal";5;9;0.0;0.0
"sale_goal_maxim";3;3;0.0;0.0
"sale_goal_maxim_profit";3;3;0.0;0.0
"sale_goal_seek";3;3;0.0;0.0
"sale_goal_seek_manag";3;3;0.0;0.0
"sale_made";3;3;0.0;0.0
"sale_made_qualifi";3;3;0.0;0.0
"sale_made_qualifi_candid";3;3;0.0;0.0
"sale_manag";3;6;0.0;0.0
"sale_market";9;15;0.0;0.0
"sale_market_experi";3;3;0.0;0.0
"sale_market_team";4;4;0.0;0.0
"sale_person";6;6;0.0;0.0
"sale_rep";3;3;0.0;0.0
"sale_servic";3;3;0.0;0.0
"sale_skill";3;3;0.0;0.0
"sale_target";4;6;0.0;0.0
"sale_team";4;7;0.0;0.0
"salon";11;13;0.0;0.0
"salvag";3;3;0.0;0.0
"salvag_sale";3;3;0.0;0.0
"sampl";4;4;0.0;0.0
"sanitari";3;3;0.0;0.0
"sap";5;6;0.0;0.0
"sat";4;7;0.0;0.0
"satisfact";6;9;0.0;0.0
"satisfi";3;3;0.0;0.0
"saturdai";27;35;0.0;0.0
"saturdai_novemb";10;12;0.0;0.0
"saturdai_novemb_time";9;9;0.0;0.0
"saturdai_novemb_time_pm";9;9;0.0;0.0
"saturdai_sundai";6;6;0.0;0.0
"saturdai_sundai_pm";4;4;0.0;0.0
"sc";3;3;0.0;0.0
"scan";3;4;0.0;0.0
"schedul";46;56;0.0;0.0
"schedul_activ";3;3;0.0;0.0
"schedul_activ_accompani";3;3;0.0;0.0
"schedul_activ_accompani_transport";3;3;0.0;0.0
"scheme";3;3;0.0;0.0
"scheme_highli";3;3;0.0;0.0
"scheme_highli_energet";3;3;0.0;0.0
"scheme_highli_energet_will";3;3;0.0;0.0
"school";28;35;0.0;0.0
"school_asset";4;4;0.0;0.0
"school_diploma";6;6;0.0;0.0
"school_graduat";3;3;0.0;0.0
"scienc";10;11;0.0;0.0
"scope";8;9;0.0;0.0
"scrap";3;3;0.0;0.0
"scrap_metal";3;3;0.0;0.0
"scrap_metal_recycl";3;3;0.0;0.0
"scrap_metal_recycl_compani";3;3;0.0;0.0
"script";7;11;0.0;0.0
"seal";9;9;0.0;0.0
"search";11;13;0.0;0.0
"search_firm";3;3;0.0;0.0
"search_firm_area";3;3;0.0;0.0
"search_firm_area_account";3;3;0.0;0.0
"season";10;13;0.0;0.0
"secondari";11;11;0.0;0.0
"secondari_educ";5;5;0.0;0.0
"section";3;3;0.0;0.0
"sector";8;8;0.0;0.0
"secur";15;39;0.0;0.0
"secur_licens";4;4;0.0;0.0
"secur_organ";3;3;0.0;0.0
"see";16;18;0.0;0.0
"see_hire";3;3;0.0;0.0
"see_hire_hall";3;3;0.0;0.0
"see_saturdai";6;6;0.0;0.0
"seek";59;62;0.0;0.0
"seek_experienc";6;6;0.0;0.0
"seek_highli";3;3;0.0;0.0
"seek_highli_motiv";3;3;0.0;0.0
"seek_manag";3;3;0.0;0.0
"seek_manag_previou";3;3;0.0;0.0
"seek_manag_previou_retail";3;3;0.0;0.0
"seek_part";4;4;0.0;0.0
"seek_part_time";4;4;0.0;0.0
"select";22;26;0.0;0.0
"select_interview";11;12;0.0;0.0
"select_interview_contact";10;10;0.0;0.0
"self";37;38;0.0;0.0
"self_motiv";24;24;0.0;0.0
"self_motiv_enjoi";4;4;0.0;0.0
"self_motiv_enjoi_work";4;4;0.0;0.0
"self_motiv_individu";3;3;0.0;0.0
"self_starter";5;5;0.0;0.0
"sell";22;30;0.0;0.0
"sell_retain";3;3;0.0;0.0
"sell_retain_develop";3;3;0.0;0.0
"sell_retain_develop_team";3;3;0.0;0.0
"send";81;83;0.0;0.0
"send_cover";6;6;0.0;0.0
"send_cover_letter";6;6;0.0;0.0
"send_cover_letter_resum";3;3;0.0;0.0
"send_resum";60;60;0.0;0.0
"send_resum_cover";17;17;0.0;0.0
"send_resum_cover_letter";16;16;0.0;0.0
"send_resum_email";5;5;0.0;0.0
"send_resum_email_address";3;3;0.0;0.0
"senior";14;17;0.0;0.0
"senior_level";3;3;0.0;0.0
"sens";8;8;0.0;0.0
"sens_safeti";3;3;0.0;0.0
"sens_safeti_awar";3;3;0.0;0.0
"seriou";7;8;0.0;0.0
"seriou_applic";4;4;0.0;0.0
"serv";23;29;0.0;0.0
"serv_asset";3;3;0.0;0.0
"serv_asset_includ";3;3;0.0;0.0
"serv_asset_includ_knowledg";3;3;0.0;0.0
"serv_custom";3;3;0.0;0.0
"server";16;23;0.0;0.0
"servic";120;232;0.0;0.0
"servic_abil";5;5;0.0;0.0
"servic_abil_set";3;3;0.0;0.0
"servic_abil_set_achiev";3;3;0.0;0.0
"servic_canadian";4;4;0.0;0.0
"servic_client";3;4;0.0;0.0
"servic_compani";3;3;0.0;0.0
"servic_custom";6;7;0.0;0.0
"servic_depart";3;4;0.0;0.0
"servic_employe";4;4;0.0;0.0
"servic_experi";6;7;0.0;0.0
"servic_fast";3;3;0.0;0.0
"servic_fast_pace";3;3;0.0;0.0
"servic_fast_pace_environ";3;3;0.0;0.0
"servic_industri";3;3;0.0;0.0
"servic_orient";3;3;0.0;0.0
"servic_product";3;3;0.0;0.0
"servic_product_commerci";3;3;0.0;0.0
"servic_product_commerci_interest";3;3;0.0;0.0
"servic_provid";5;5;0.0;0.0
"servic_repres";3;4;0.0;0.0
"servic_skill";12;14;0.0;0.0
"servic_team";3;3;0.0;0.0
"servic_technician";3;3;0.0;0.0
"servic_worker";3;3;0.0;0.0
"session";5;7;0.0;0.0
"set";39;45;0.0;0.0
"set_achiev";3;3;0.0;0.0
"set_achiev_sale";3;3;0.0;0.0
"set_achiev_sale_goal";3;3;0.0;0.0
"set_experi";3;3;0.0;0.0
"set_experi_development";3;3;0.0;0.0
"set_experi_development_disabl";3;3;0.0;0.0
"set_role";3;3;0.0;0.0
"set_role_pleas";3;3;0.0;0.0
"set_role_pleas_visit";3;3;0.0;0.0
"setup";5;5;0.0;0.0
"share";19;20;0.0;0.0
"share_inform";3;3;0.0;0.0
"shaw";3;3;0.0;0.0
"shaw_ca";3;3;0.0;0.0
"sheet";4;4;0.0;0.0
"shift";43;54;0.0;0.0
"shift_hour";3;3;0.0;0.0
"shift_passion";3;3;0.0;0.0
"shift_passion_succe";3;3;0.0;0.0
"shift_passion_succe_candid";3;3;0.0;0.0
"ship";9;25;0.0;0.0
"ship_receiv";6;7;0.0;0.0
"shoe";4;8;0.0;0.0
"shoe_divis";3;3;0.0;0.0
"shoe_divis_sterl";3;3;0.0;0.0
"shoe_divis_sterl_shoe";3;3;0.0;0.0
"shoot";4;5;0.0;0.0
"shop";30;41;0.0;0.0
"shop_centr";4;4;0.0;0.0
"shop_discount";3;3;0.0;0.0
"shop_discount_gener";3;3;0.0;0.0
"shop_discount_gener_bonu";3;3;0.0;0.0
"shore";4;4;0.0;0.0
"shortag";3;3;0.0;0.0
"shortlist";5;5;0.0;0.0
"shot";3;3;0.0;0.0
"show";12;16;0.0;0.0
"side";7;8;0.0;0.0
"signatur";3;3;0.0;0.0
"signific";3;3;0.0;0.0
"similar";5;5;0.0;0.0
"simpl";5;5;0.0;0.0
"simpl_math";3;3;0.0;0.0
"sin";3;3;0.0;0.0
"sincer";3;3;0.0;0.0
"sit";3;3;0.0;0.0
"site";18;29;0.0;0.0
"site_world";3;3;0.0;0.0
"site_world_wide";3;3;0.0;0.0
"site_world_wide_surplu";3;3;0.0;0.0
"situat";11;11;0.0;0.0
"situat_experi";3;3;0.0;0.0
"situat_experi_structur";3;3;0.0;0.0
"situat_experi_structur_individu";3;3;0.0;0.0
"size";7;8;0.0;0.0
"skill";146;269;0.0;0.0
"skill_abil";17;19;0.0;0.0
"skill_abil_multi";3;3;0.0;0.0
"skill_abil_multi_task";3;3;0.0;0.0
"skill_abl";6;6;0.0;0.0
"skill_asset";3;3;0.0;0.0
"skill_driven";3;3;0.0;0.0
"skill_driven_passion";3;3;0.0;0.0
"skill_driven_passion_take";3;3;0.0;0.0
"skill_educ";4;4;0.0;0.0
"skill_educ_experi";3;3;0.0;0.0
"skill_excel";12;12;0.0;0.0
"skill_excel_commun";3;3;0.0;0.0
"skill_experi";12;13;0.0;0.0
"skill_good";8;8;0.0;0.0
"skill_includ";4;4;0.0;0.0
"skill_knowledg";3;3;0.0;0.0
"skill_organ";4;4;0.0;0.0
"skill_pleas";5;5;0.0;0.0
"skill_posit";3;3;0.0;0.0
"skill_posit_attitud";3;3;0.0;0.0
"skill_previou";3;3;0.0;0.0
"skill_profession";3;3;0.0;0.0
"skill_requir";8;8;0.0;0.0
"skill_self";4;4;0.0;0.0
"skill_self_motiv";4;4;0.0;0.0
"skill_set";7;7;0.0;0.0
"skill_set_role";3;3;0.0;0.0
"skill_set_role_pleas";3;3;0.0;0.0
"skill_strong";8;8;0.0;0.0
"skill_team";4;4;0.0;0.0
"skill_work";5;5;0.0;0.0
"skill_year";3;3;0.0;0.0
"skytrain";4;4;0.0;0.0
"slip";3;3;0.0;0.0
"smart";3;3;0.0;0.0
"smile";3;3;0.0;0.0
"social";19;20;0.0;0.0
"social_media";4;4;0.0;0.0
"social_network";4;4;0.0;0.0
"softwar";35;61;0.0;0.0
"softwar_develop";5;6;0.0;0.0
"softwar_engin";3;3;0.0;0.0
"softwar_experi";5;5;0.0;0.0
"softwar_knowledg";3;3;0.0;0.0
"softwar_packag";4;4;0.0;0.0
"solid";8;11;0.0;0.0
"solid_understand";5;5;0.0;0.0
"solut";33;63;0.0;0.0
"solut_uniqu";3;3;0.0;0.0
"solv";19;20;0.0;0.0
"solv_problem";4;4;0.0;0.0
"solv_skill";7;7;0.0;0.0
"sound";10;10;0.0;0.0
"sourc";9;10;0.0;0.0
"south";6;7;0.0;0.0
"south_surrei";4;4;0.0;0.0
"spa";3;8;0.0;0.0
"space";5;9;0.0;0.0
"speak";19;20;0.0;0.0
"special";19;20;0.0;0.0
"special_recruit";4;4;0.0;0.0
"special_recruit_search";3;3;0.0;0.0
"special_recruit_search_firm";3;3;0.0;0.0
"specialist";6;8;0.0;0.0
"specialist_join";4;4;0.0;0.0
"specialist_join_team";3;3;0.0;0.0
"specialti";3;3;0.0;0.0
"specif";21;23;0.0;0.0
"specif_individu";3;3;0.0;0.0
"specif_individu_s";3;3;0.0;0.0
"specif_individu_s_serv";3;3;0.0;0.0
"specifi";6;6;0.0;0.0
"specifi_avail";3;3;0.0;0.0
"speed";8;8;0.0;0.0
"spend";5;5;0.0;0.0
"spoken";14;14;0.0;0.0
"spoken_written";7;7;0.0;0.0
"sport";6;10;0.0;0.0
"spring";3;3;0.0;0.0
"sq";4;4;0.0;0.0
"sq_feet";3;3;0.0;0.0
"sq_feet_pleas";3;3;0.0;0.0
"sq_feet_pleas_specifi";3;3;0.0;0.0
"sql";7;9;0.0;0.0
"sql_server";3;3;0.0;0.0
"squar";4;4;0.0;0.0
"st";15;20;0.0;0.0
"st_vancouv";7;7;0.0;0.0
"st_vancouv_bc";4;4;0.0;0.0
"staf";3;3;0.0;0.0
"staff";28;38;0.0;0.0
"staff_member";3;3;0.0;0.0
"stage";5;6;0.0;0.0
"stai";9;10;0.0;0.0
"stai_date";3;3;0.0;0.0
"stai_date_latest";3;3;0.0;0.0
"stai_date_latest_hi";3;3;0.0;0.0
"stakehold";4;6;0.0;0.0
"stand";5;5;0.0;0.0
"standard";22;29;0.0;0.0
"start";74;90;0.0;0.0
"start_asap";5;6;0.0;0.0
"start_contract";3;3;0.0;0.0
"start_date";11;11;0.0;0.0
"start_date_novemb";3;3;0.0;0.0
"start_hour";4;4;0.0;0.0
"start_hr";3;3;0.0;0.0
"start_januari";3;3;0.0;0.0
"start_pai";3;4;0.0;0.0
"start_pm";3;3;0.0;0.0
"starter";5;6;0.0;0.0
"state";13;13;0.0;0.0
"statement";6;8;0.0;0.0
"station";4;4;0.0;0.0
"statist";6;7;0.0;0.0
"statu";5;6;0.0;0.0
"steel";6;7;0.0;0.0
"steel_sale";3;3;0.0;0.0
"steel_sale_chilliwack";3;3;0.0;0.0
"steel_sale_chilliwack_facil";3;3;0.0;0.0
"step";4;5;0.0;0.0
"sterl";3;3;0.0;0.0
"sterl_shoe";3;3;0.0;0.0
"stock";8;9;0.0;0.0
"stop";5;5;0.0;0.0
"store";25;48;0.0;0.0
"store_canada";3;3;0.0;0.0
"store_locat";3;3;0.0;0.0
"store_manag";5;6;0.0;0.0
"stori";6;11;0.0;0.0
"strata";3;3;0.0;0.0
"strateg";3;5;0.0;0.0
"strategi";10;12;0.0;0.0
"strategi_experi";3;3;0.0;0.0
"strategi_experi_work";3;3;0.0;0.0
"strategi_experi_work_team";3;3;0.0;0.0
"street";19;19;0.0;0.0
"street_vancouv";11;11;0.0;0.0
"street_vancouv_bc";3;3;0.0;0.0
"street_vancouv_phone";7;7;0.0;0.0
"street_vancouv_phone_call";7;7;0.0;0.0
"strict";5;5;0.0;0.0
"strict_confid";3;3;0.0;0.0
"strictli";3;3;0.0;0.0
"strive";5;5;0.0;0.0
"strong";59;83;0.0;0.0
"strong_attent";6;6;0.0;0.0
"strong_attent_detail";6;6;0.0;0.0
"strong_commun";7;7;0.0;0.0
"strong_commun_skill";5;5;0.0;0.0
"strong_commun_skill_driven";3;3;0.0;0.0
"strong_comput";4;4;0.0;0.0
"strong_comput_skill";4;4;0.0;0.0
"strong_organiz";7;7;0.0;0.0
"strong_organiz_skill";3;3;0.0;0.0
"strong_relationship";3;3;0.0;0.0
"strong_sens";5;5;0.0;0.0
"strong_sens_safeti";3;3;0.0;0.0
"strong_sens_safeti_awar";3;3;0.0;0.0
"strong_team";5;5;0.0;0.0
"strong_work";3;3;0.0;0.0
"strong_work_ethic";3;3;0.0;0.0
"structur";11;12;0.0;0.0
"structur_individu";3;3;0.0;0.0
"structur_individu_care";3;3;0.0;0.0
"structur_individu_care_current";3;3;0.0;0.0
"student";18;36;0.0;0.0
"studio";4;6;0.0;0.0
"style";10;10;0.0;0.0
"stylist";3;3;0.0;0.0
"sub";3;3;0.0;0.0
"subject";23;24;0.0;0.0
"subject_line";18;18;0.0;0.0
"submiss";6;7;0.0;0.0
"submit";21;24;0.0;0.0
"submit_resum";12;12;0.0;0.0
"submit_resum_cover";3;3;0.0;0.0
"submit_resum_cover_letter";3;3;0.0;0.0
"succe";10;11;0.0;0.0
"succe_candid";3;3;0.0;0.0
"succe_candid_minimum";3;3;0.0;0.0
"succe_candid_minimum_year";3;3;0.0;0.0
"success";44;56;0.0;0.0
"success_applic";7;7;0.0;0.0
"success_candid";12;15;0.0;0.0
"suggest";5;5;0.0;0.0
"suit";5;5;0.0;0.0
"suitabl";10;10;0.0;0.0
"suitabl_work";3;3;0.0;0.0
"summari";5;5;0.0;0.0
"sundai";9;9;0.0;0.0
"sundai_pm";5;5;0.0;0.0
"superior";6;6;0.0;0.0
"superior_custom";4;4;0.0;0.0
"superior_custom_servic";4;4;0.0;0.0
"supervis";21;23;0.0;0.0
"supervis_experi";3;3;0.0;0.0
"supervis_experi_deal";3;3;0.0;0.0
"supervis_experi_deal_emerg";3;3;0.0;0.0
"supervisor";11;14;0.0;0.0
"supervisori";4;5;0.0;0.0
"supervisori_experi";4;5;0.0;0.0
"supplement";5;5;0.0;0.0
"suppli";26;32;0.0;0.0
"suppli_chain";4;4;0.0;0.0
"suppli_chain_visit";3;3;0.0;0.0
"suppli_chain_visit_www";3;3;0.0;0.0
"supplier";8;8;0.0;0.0
"support";52;94;0.0;0.0
"support_assist";4;4;0.0;0.0
"support_assist_individu";3;3;0.0;0.0
"support_team";4;5;0.0;0.0
"support_worker";4;10;0.0;0.0
"support_worker_job";3;3;0.0;0.0
"support_worker_job_requir";3;3;0.0;0.0
"surplu";3;3;0.0;0.0
"surplu_steel";3;3;0.0;0.0
"surplu_steel_sale";3;3;0.0;0.0
"surplu_steel_sale_chilliwack";3;3;0.0;0.0
"surrei";14;19;0.0;0.0
"surrei_work";3;3;0.0;0.0
"sustain";3;4;0.0;0.0
"system";37;71;0.0;0.0
"t";31;42;0.0;0.0
"t_abl";3;3;0.0;0.0
"t_contact";3;3;0.0;0.0
"t_contact_job";3;3;0.0;0.0
"t_contact_job_poster";3;3;0.0;0.0
"tabl";6;6;0.0;0.0
"take";50;59;0.0;0.0
"take_get";3;3;0.0;0.0
"take_get_job";3;3;0.0;0.0
"take_get_job_pleas";3;3;0.0;0.0
"take_initi";3;3;0.0;0.0
"take_place";3;3;0.0;0.0
"take_pride";3;3;0.0;0.0
"tale";3;3;0.0;0.0
"talent";12;16;0.0;0.0
"talk";8;8;0.0;0.0
"target";11;13;0.0;0.0
"task";38;49;0.0;0.0
"task_abil";3;3;0.0;0.0
"task_includ";3;3;0.0;0.0
